,Order Quantity,Unit Price,Discount,Sales,Profit,Customer Segment_Consumer,Customer Segment_Corporate,Customer Segment_Home Office,Customer Segment_Small Business,Customer Segment_nan
7288,49,11.97,0.09,544.89,-115.66,0,0,0,1,0
7289,6,18.97,0.04,122.09,-15.2,0,0,0,1,0
7290,49,2.88,0.02,150.06,30.97,0,0,0,1,0
7291,9,10.98,0.09,95.09,-13.53,0,0,0,1,0
7292,11,110.99,0.05,995.724,-117.61,0,1,0,0,0
7293,16,6.48,0.1,102.99,-102.17,0,0,0,1,0
7294,20,85.99,0.06,1429.088,500.05,0,0,0,1,0
7295,13,18.7,0.08,246.06,52.33,0,1,0,0,0
7296,25,1.68,0.05,41.87,-25.52,0,1,0,0,0
7297,30,180.98,0.09,5217.79,209.54,0,1,0,0,0
7298,43,376.13,0.02,16886.76,483.95,1,0,0,0,0
7299,1,5.89,0.0,11.7,-8.06,1,0,0,0,0
7300,34,236.97,0.0,6686.344,1192.04,1,0,0,0,0
7301,37,4.28,0.05,158.62,-104.57,0,0,0,1,0
7302,6,30.56,0.1,176.58,28.34,0,0,0,1,0
7303,15,73.98,0.0,1121.84,-173.66,0,0,0,1,0
7304,39,5.28,0.08,206.47,-107.2,1,0,0,0,0
7305,6,5.28,0.05,34.29,-6.82,1,0,0,0,0
7306,29,832.81,0.09,23516.31,1094.74,1,0,0,0,0
7307,50,1.68,0.09,78.2,-4.56,0,0,1,0,0
7308,34,65.99,0.03,1947.4265,473.27,0,1,0,0,0
7309,10,80.98,0.0,842.19,157.45,1,0,0,0,0
7310,48,40.99,0.02,2052.83,395.85,0,0,0,1,0
7311,36,17.48,0.09,620.45,171.94,0,0,0,1,0
7312,34,4.98,0.04,167.5,-84.42,0,1,0,0,0
7313,33,4.91,0.02,158.79,74.14,0,0,0,1,0
7314,12,6.68,0.1,79.06,-47.0,0,0,0,1,0
7315,33,4.28,0.09,140.63,-111.87,0,0,0,1,0
7316,50,125.99,0.09,4872.6675,851.31,0,0,0,1,0
7317,13,41.94,0.1,515.23,171.4,1,0,0,0,0
7318,22,1.98,0.06,41.65,-13.86,1,0,0,0,0
7319,24,7.68,0.09,178.92,-56.11,1,0,0,0,0
7320,20,68.81,0.08,1351.43,-550.43,0,0,0,1,0
7321,17,21.38,0.04,357.91,-52.12,0,0,0,1,0
7322,12,30.93,0.09,351.12,202.63,0,1,0,0,0
7323,41,40.98,0.0,1803.12,544.93,1,0,0,0,0
7324,26,4.24,0.05,110.14,-89.22,0,0,0,1,0
7325,27,16.98,0.1,453.89,-75.06,0,0,0,1,0
7326,38,7.59,0.06,275.11,17.15,0,1,0,0,0
7327,34,2.98,0.01,102.34,-30.39,0,1,0,0,0
7328,17,65.99,0.08,934.9405,47.1,0,0,1,0,0
7329,3,7.31,0.09,21.55,-2.87,0,0,0,1,0
7330,36,7.28,0.03,266.16,90.91,0,0,0,1,0
7331,3,11.58,0.1,39.49,-12.99,0,0,0,1,0
7332,44,30.56,0.03,1317.34,555.93,1,0,0,0,0
7333,46,7.1,0.1,320.57,-114.2,0,0,1,0,0
7334,16,119.99,0.01,2013.8,-98.43,0,0,1,0,0
7335,5,420.98,0.0,2168.05,416.02,1,0,0,0,0
7336,44,6.48,0.02,303.07,-238.45,1,0,0,0,0
7337,48,36.55,0.07,1661.8,202.68,1,0,0,0,0
7338,11,180.98,0.01,2020.58,-45.02,0,0,1,0,0
7339,30,48.04,0.0,1533.46,730.44,0,0,1,0,0
7340,20,400.98,0.09,5989.048,541.01,0,0,1,0,0
7341,38,1.74,0.07,69.26,-113.86,0,1,0,0,0
7342,27,100.98,0.01,2896.99,36.94,0,0,1,0,0
7343,8,31.74,0.1,250.29,-9.31,0,0,1,0,0
7344,7,37.94,0.09,251.59,39.23,0,0,1,0,0
7345,24,6.68,0.06,158.91,-38.57,0,0,0,1,0
7346,15,11.34,0.04,171.57,12.5,0,0,0,1,0
7347,42,65.99,0.1,2170.305,264.32,0,0,0,1,0
7348,23,8.6,0.02,224.34,-11.95,0,0,0,1,0
7349,43,5.58,0.0,262.13,-60.91,0,1,0,0,0
7350,24,7.28,0.1,173.12,-166.41,0,1,0,0,0
7351,46,193.17,0.0,9261.24,1646.43,1,0,0,0,0
7352,2,12.64,0.06,28.98,-18.39,1,0,0,0,0
7353,14,3.71,0.09,51.56,-1.06,1,0,0,0,0
7354,26,15.98,0.01,437.77,-125.8,0,0,1,0,0
7355,45,12.28,0.08,514.86,-10.84,0,0,1,0,0
7356,12,30.98,0.1,356.27,84.53,0,0,1,0,0
7357,44,115.99,0.01,4509.3775,1426.26,0,0,1,0,0
7358,15,115.99,0.01,1813.04,-164.4,0,0,1,0,0
7359,44,105.49,0.07,4530.96,-993.35,0,0,0,1,0
7360,33,100.98,0.1,3116.47,-1578.26,0,0,1,0,0
7361,1,6.68,0.01,12.41,-9.08,0,0,1,0,0
7362,31,40.89,0.01,1324.09,94.96,0,0,1,0,0
7363,20,14.48,0.06,278.68,8.9,0,1,0,0,0
7364,23,35.99,0.01,717.468,316.48,0,1,0,0,0
7365,13,880.98,0.04,11764.25,2322.44,0,1,0,0,0
7366,4,5.47,0.09,25.17,5.88,0,1,0,0,0
7367,29,6.48,0.01,208.47,-125.6,0,1,0,0,0
7368,7,5.44,0.01,45.91,-35.54,0,0,1,0,0
7369,41,549.99,0.02,22319.58,-734.31,0,0,1,0,0
7370,15,22.01,0.03,330.24,8.48,0,0,1,0,0
7371,15,34.76,0.09,520.65,30.63,0,0,1,0,0
7372,31,5.38,0.06,181.17,-59.88,1,0,0,0,0
7373,1,7.35,0.03,13.16,-10.29,1,0,0,0,0
7374,7,15.57,0.02,107.88,25.59,1,0,0,0,0
7375,29,20.89,0.02,623.02,-255.66,1,0,0,0,0
7376,34,22.38,0.07,729.83,-135.1,0,0,0,1,0
7377,36,29.99,0.03,1083.19,214.61,0,0,0,1,0
7378,30,8.5,0.07,255.74,37.09,0,1,0,0,0
7379,20,155.99,0.06,2592.432,428.47,0,0,1,0,0
7380,12,25.38,0.02,313.43,104.03,1,0,0,0,0
7381,17,21.38,0.02,390.11,-19.92,1,0,0,0,0
7382,40,8.75,0.09,342.97,-131.63,1,0,0,0,0
7383,3,2.52,0.04,9.4,-7.6,0,0,1,0,0
7384,10,7.7,0.06,79.68,18.24,0,1,0,0,0
7385,7,125.99,0.01,786.675,-315.03,0,1,0,0,0
7386,38,5.34,0.09,212.57,9.49,0,0,0,1,0
7387,10,140.98,0.07,1469.48,-263.65,0,0,0,1,0
7388,25,205.99,0.06,4279.24,890.18,0,0,0,1,0
7389,10,280.98,0.1,2665.64,-107.49,0,0,1,0,0
7390,42,230.98,0.0,10307.01,3025.59,0,0,0,1,0
7391,2,20.98,0.01,44.45,-17.46,0,0,1,0,0
7392,22,1.74,0.05,46.36,-56.73,0,0,1,0,0
7393,10,2.88,0.01,29.79,3.76,0,1,0,0,0
7394,40,442.14,0.0,19100.45,6839.95,0,1,0,0,0
7395,47,8.12,0.07,371.95,-87.4,0,0,1,0,0
7396,12,350.99,0.05,4080.3,593.79,0,0,1,0,0
7397,28,8.74,0.0,260.79,111.4,0,0,1,0,0
7398,44,1.98,0.02,90.35,-16.72,0,0,1,0,0
7399,2,152.48,0.03,316.52,-542.32,0,0,1,0,0
7400,5,32.98,0.1,155.39,-127.7,0,0,1,0,0
7401,25,5.68,0.1,135.23,-45.65,1,0,0,0,0
7402,27,500.98,0.02,14357.85,3309.55,0,0,0,1,0
7403,35,19.98,0.04,710.86,196.22,0,0,1,0,0
7404,21,5.68,0.07,114.53,-39.23,0,1,0,0,0
7405,44,205.99,0.07,7164.7435,1609.29,0,1,0,0,0
7406,36,39.98,0.03,1400.1,88.68,0,0,0,1,0
7407,38,35.77,0.06,1325.06,-180.23,0,0,1,0,0
7408,21,4.54,0.02,101.13,-74.41,0,0,1,0,0
7409,18,28.48,0.02,526.45,-108.14,0,0,1,0,0
7410,34,240.98,0.0,8581.25,1464.23,1,0,0,0,0
7411,21,6.48,0.09,135.99,-129.24,1,0,0,0,0
7412,9,3.98,0.0,43.23,-29.53,0,0,0,1,0
7413,22,162.93,0.07,3353.54,1189.96,0,0,1,0,0
7414,26,2.52,0.08,69.38,-70.73,0,0,1,0,0
7415,36,2.18,0.09,78.51,-10.06,0,0,0,1,0
7416,9,10.89,0.03,101.47,-18.64,0,1,0,0,0
7417,27,4.76,0.07,130.49,47.09,1,0,0,0,0
7418,42,18.97,0.01,861.41,128.0,0,0,1,0,0
7419,21,15.99,0.0,361.98,-55.61,0,1,0,0,0
7420,29,34.99,0.09,965.82,169.15,0,0,1,0,0
7421,24,14.48,0.1,349.65,28.55,0,0,1,0,0
7422,46,102.3,0.03,4814.12,855.14,0,0,1,0,0
7423,24,14.42,0.01,359.65,-11.15,0,1,0,0,0
7424,36,6.68,0.08,246.24,-118.9,0,0,0,1,0
7425,8,9.11,0.0,78.67,14.1,0,0,0,1,0
7426,33,155.99,0.02,4416.651,1020.41,0,0,1,0,0
7427,41,35.99,0.04,1204.0845,341.96,0,1,0,0,0
7428,36,5.08,0.1,181.39,-32.4,0,0,1,0,0
7429,26,35.99,0.02,846.0815,-120.93,0,0,1,0,0
7430,35,4.91,0.0,187.84,-95.05,0,0,1,0,0
7431,45,5.34,0.04,240.6,3.45,0,0,1,0,0
7432,5,55.99,0.06,236.878,-275.25,0,0,1,0,0
7433,41,218.08,0.01,9312.52,3039.37,0,0,0,1,0
7434,43,4.98,0.04,220.47,-135.16,0,0,0,1,0
7435,46,205.99,0.08,7928.562,2229.48,0,1,0,0,0
7436,12,55.5,0.06,715.8,-279.12,0,1,0,0,0
7437,47,227.55,0.0,10941.23,1687.07,0,1,0,0,0
7438,42,89.83,0.08,3749.0,-1032.13,1,0,0,0,0
7439,48,18.97,0.07,878.75,70.46,0,1,0,0,0
7440,17,49.99,0.02,877.81,-44.4,0,1,0,0,0
7441,5,20.99,0.05,90.9415,-109.42,0,1,0,0,0
7442,6,73.98,0.02,453.87,-217.69,0,0,1,0,0
7443,28,80.98,0.05,2232.15,-746.44,0,0,1,0,0
7444,26,279.48,0.05,7007.19,-274.95,0,0,1,0,0
7445,8,65.99,0.02,460.5895,-171.2,1,0,0,0,0
7446,31,28.48,0.09,813.41,284.65,0,0,1,0,0
7447,48,90.24,0.06,4153.06,1499.41,0,0,1,0,0
7448,9,17.98,0.06,157.63,-78.13,1,0,0,0,0
7449,34,6.48,0.02,225.45,-193.39,0,0,0,1,0
7450,35,95.99,0.01,2827.1425,713.88,0,1,0,0,0
7451,14,14.34,0.02,215.52,75.83,0,0,0,1,0
7452,8,1.14,0.0,10.46,-0.89,0,0,0,1,0
7453,23,165.98,0.03,3982.21,1413.94,0,1,0,0,0
7454,40,1.6,0.01,66.55,-15.13,0,1,0,0,0
7455,18,8.85,0.05,167.53,-9.57,0,0,1,0,0
7456,26,279.48,0.07,6995.56,-286.58,0,0,0,1,0
7457,29,55.99,0.02,1415.148,-64.94,0,0,0,1,0
7458,3,2036.48,0.04,6041.01,-4793.0,0,0,0,1,0
7459,41,30.98,0.04,1234.36,-84.77,0,0,0,1,0
7460,3,3502.14,0.05,10380.34,-8389.47,0,0,1,0,0
7461,25,34.58,0.05,854.9,76.87,0,0,1,0,0
7462,32,12.21,0.07,389.98,-14.98,0,0,1,0,0
7463,21,5.28,0.08,109.29,-77.08,0,0,0,1,0
7464,38,59.76,0.01,2257.88,474.98,0,0,0,1,0
7465,31,10.98,0.06,348.92,28.47,0,1,0,0,0
7466,46,1.48,0.0,72.18,11.83,1,0,0,0,0
7467,25,6.48,0.05,172.04,-85.11,1,0,0,0,0
7468,29,26.64,0.08,737.38,90.04,0,0,1,0,0
7469,47,9.99,0.0,507.18,74.73,0,0,1,0,0
7470,42,3.55,0.07,151.19,27.37,0,0,1,0,0
7471,37,60.22,0.05,2180.23,660.25,0,1,0,0,0
7472,24,4.98,0.09,123.75,55.42,0,0,1,0,0
7473,46,80.98,0.07,3533.97,-1329.81,0,0,1,0,0
7474,38,115.99,0.0,3821.4045,1256.97,0,0,1,0,0
7475,42,40.98,0.09,1651.07,-100.49,1,0,0,0,0
7476,48,6.48,0.04,326.1,-118.74,0,1,0,0,0
7477,6,35.99,0.09,170.374,-67.13,0,1,0,0,0
7478,14,194.3,0.1,2595.07,1217.19,0,0,1,0,0
7479,34,21.66,0.0,801.98,-99.95,0,1,0,0,0
7480,11,5.81,0.07,65.78,-17.42,0,0,1,0,0
7481,1,3.52,0.04,10.48,-5.44,0,1,0,0,0
7482,40,8.04,0.05,323.63,-205.49,0,0,1,0,0
7483,14,10.94,0.02,157.49,62.54,0,0,1,0,0
7484,17,599.99,0.08,10134.55,-597.21,0,1,0,0,0
7485,46,40.97,0.08,1765.64,108.65,0,1,0,0,0
7486,23,6.48,0.01,156.5,-49.6,0,1,0,0,0
7487,8,18.94,0.01,157.51,46.48,0,1,0,0,0
7488,33,2.98,0.09,97.78,-31.22,0,1,0,0,0
7489,4,349.45,0.01,1199.336,224.8,1,0,0,0,0
7490,23,48.92,0.0,1152.16,286.98,0,0,1,0,0
7491,2,7.38,0.07,19.9,15.97,0,0,1,0,0
7492,45,115.99,0.1,4072.8175,897.36,0,0,0,1,0
7493,43,34.76,0.08,1438.33,163.38,0,0,1,0,0
7494,35,20.99,0.04,625.9485,-87.02,0,0,1,0,0
7495,4,1.98,0.08,12.49,-13.5,0,0,1,0,0
7496,30,65.99,0.02,1653.607,294.97,0,0,0,1,0
7497,13,19.98,0.1,248.76,35.09,0,0,0,1,0
7498,43,259.71,0.06,10984.05,785.63,0,0,0,1,0
7499,31,85.99,0.0,2447.1075,856.96,1,0,0,0,0
7500,2,11.55,0.09,26.64,-13.88,0,0,1,0,0
7501,16,4.98,0.03,88.19,-25.97,0,0,1,0,0
7502,39,8.17,0.08,318.28,114.95,0,0,0,1,0
7503,34,8.69,0.08,289.53,46.97,0,0,0,1,0
7504,45,7.08,0.06,322.8,53.15,0,0,0,1,0
7505,40,15.98,0.01,649.46,189.04,0,0,0,1,0
7506,19,10.23,0.05,200.41,-23.65,0,0,1,0,0
7507,41,17.67,0.08,708.83,35.08,0,0,1,0,0
7508,6,276.2,0.1,1635.29,7.92,0,0,0,1,0
7509,37,8.12,0.01,316.35,-52.18,0,0,0,1,0
7510,33,5.78,0.03,194.09,-63.35,0,0,1,0,0
7511,37,5.94,0.01,227.5,-256.52,0,0,0,1,0
7512,21,125.99,0.02,2292.1015,398.36,0,0,0,1,0
7513,24,8.46,0.04,206.34,-38.23,0,0,1,0,0
7514,11,0.99,0.03,13.52,-27.66,1,0,0,0,0
7515,4,4.77,0.1,20.25,-22.13,0,0,0,1,0
7516,22,2.21,0.01,52.62,-4.64,0,0,0,1,0
7517,29,6.48,0.0,214.19,-40.56,0,1,0,0,0
7518,41,4.91,0.08,198.29,-134.41,0,1,0,0,0
7519,12,499.99,0.06,6034.68,-517.08,0,0,0,1,0
7520,47,4.71,0.03,228.31,8.89,0,0,1,0,0
7521,32,2.89,0.01,98.46,41.54,0,1,0,0,0
7522,11,55.99,0.0,569.636,-173.25,0,1,0,0,0
7523,18,18.65,0.1,314.96,153.48,0,0,0,1,0
7524,40,2.88,0.0,120.15,11.32,0,0,0,1,0
7525,8,131.12,0.02,1058.82,211.73,0,0,1,0,0
7526,14,6.48,0.09,92.07,-64.5,0,0,1,0,0
7527,24,81.32,0.09,1811.55,512.69,0,0,0,1,0
7528,13,3.71,0.06,49.08,-0.31,0,0,0,1,0
7529,36,6.48,0.06,236.19,-76.92,0,0,0,1,0
7530,45,18.97,0.01,854.14,94.0,0,0,0,1,0
7531,5,31.98,0.09,159.5,-57.98,0,0,0,1,0
7532,4,8.01,0.1,33.44,-6.88,0,1,0,0,0
7533,21,306.14,0.0,6776.92,1395.02,0,0,1,0,0
7534,33,48.58,0.02,1640.9,-1348.06,0,1,0,0,0
7535,33,39.48,0.07,1235.87,269.27,0,1,0,0,0
7536,10,4.71,0.05,46.34,-7.76,0,1,0,0,0
7537,26,95.95,0.08,2415.38,-1131.6,0,0,0,1,0
7538,41,5.98,0.07,231.26,32.83,1,0,0,0,0
7539,23,39.98,0.01,987.17,51.59,1,0,0,0,0
7540,24,420.98,0.03,10094.43,4451.01,0,0,0,1,0
7541,35,5.34,0.07,179.45,-116.35,0,1,0,0,0
7542,49,160.98,0.03,7987.43,1304.9,0,1,0,0,0
7543,42,65.99,0.04,2455.276,693.06,0,1,0,0,0
7544,44,65.99,0.01,2443.342,590.32,0,0,1,0,0
7545,9,11.33,0.01,112.12,-8.45,0,1,0,0,0
7546,11,3.36,0.1,49.58,-47.02,0,1,0,0,0
7547,16,122.99,0.05,1939.65,-885.73,0,1,0,0,0
7548,29,14.98,0.02,465.52,65.35,0,1,0,0,0
7549,3,4.13,0.06,19.47,-14.29,0,0,0,1,0
7550,1,19.98,0.06,28.96,-27.07,1,0,0,0,0
7551,35,31.74,0.02,1133.96,185.09,0,1,0,0,0
7552,44,65.99,0.03,2422.4405,568.18,0,0,0,1,0
7553,17,140.99,0.05,1954.796,98.35,0,0,0,1,0
7554,17,145.45,0.09,2312.96,43.03,0,0,0,1,0
7555,29,18.94,0.02,538.27,225.2,0,0,1,0,0
7556,30,122.99,0.05,3665.41,1236.36,0,0,1,0,0
7557,14,1.14,0.0,20.95,2.81,0,0,1,0,0
7558,39,7.64,0.07,286.81,110.05,0,1,0,0,0
7559,39,35.99,0.01,1233.4775,453.8,0,0,0,1,0
7560,34,5.78,0.02,214.03,-138.92,0,0,0,1,0
7561,27,35.44,0.05,941.4,369.48,1,0,0,0,0
7562,23,4.82,0.09,109.43,21.77,0,0,0,1,0
7563,23,7.04,0.07,158.78,33.26,1,0,0,0,0
7564,33,8.32,0.1,249.48,-73.83,0,0,0,1,0
7565,23,300.97,0.06,6572.04,1579.34,0,1,0,0,0
7566,19,70.89,0.09,1051.992,-1280.6,0,1,0,0,0
7567,28,89.99,0.01,2711.14,-307.86,0,1,0,0,0
7568,34,65.99,0.05,1829.8715,367.46,0,1,0,0,0
7569,39,5.28,0.0,231.21,-179.96,1,0,0,0,0
7570,1,14.27,0.09,28.75,-14.35,1,0,0,0,0
7571,4,6783.02,0.06,19014.24,-10263.66,1,0,0,0,0
7572,46,8.14,0.0,385.05,56.75,1,0,0,0,0
7573,35,1.26,0.06,46.44,-16.3,0,1,0,0,0
7574,20,218.08,0.06,4252.89,969.42,1,0,0,0,0
7575,39,145.45,0.03,5740.32,1285.74,0,0,0,1,0
7576,48,11.97,0.09,548.3,-47.92,0,1,0,0,0
7577,28,33.29,0.06,946.27,66.38,0,0,0,1,0
7578,47,8.37,0.09,396.78,-321.21,0,0,0,1,0
7579,12,58.14,0.0,769.17,-212.01,0,0,0,1,0
7580,18,449.99,0.09,7370.84,999.87,0,0,0,1,0
7581,25,14.27,0.01,388.71,36.43,0,1,0,0,0
7582,49,31.74,0.08,1515.0,219.04,0,0,0,1,0
7583,47,73.98,0.06,3413.69,175.24,0,0,0,1,0
7584,38,85.99,0.02,2939.6825,192.06,0,0,0,1,0
7585,45,22.98,0.0,1103.73,189.28,0,1,0,0,0
7586,31,2.88,0.06,86.1,32.7,0,1,0,0,0
7587,25,12.44,0.08,298.11,-60.79,0,1,0,0,0
7588,3,27.48,0.02,87.21,-96.54,1,0,0,0,0
7589,5,10.06,0.08,50.19,0.15,1,0,0,0,0
7590,50,15.01,0.07,762.2,16.57,0,0,1,0,0
7591,27,8.56,0.06,235.45,-8.82,0,0,1,0,0
7592,39,3.28,0.05,132.79,-100.24,0,1,0,0,0
7593,32,6.98,0.03,232.85,-262.62,0,1,0,0,0
7594,39,23.99,0.08,893.29,256.16,0,0,0,1,0
7595,29,240.98,0.09,6483.26,341.98,0,1,0,0,0
7596,13,125.99,0.02,1446.207,29.56,0,1,0,0,0
7597,24,83.98,0.05,2048.78,994.68,0,0,0,1,0
7598,39,2.61,0.0,104.33,39.91,1,0,0,0,0
7599,27,122.99,0.05,3390.51,1169.71,0,1,0,0,0
7600,38,1.14,0.02,44.85,-0.49,0,1,0,0,0
7601,28,55.98,0.03,1581.23,760.79,0,0,1,0,0
7602,9,2.21,0.1,19.2,-6.84,0,1,0,0,0
7603,25,320.64,0.05,6481.048,1760.11,0,1,0,0,0
7604,38,140.81,0.03,5526.16,1263.98,1,0,0,0,0
7605,36,6.48,0.04,236.89,-86.3,1,0,0,0,0
7606,33,2.08,0.05,68.42,-57.97,1,0,0,0,0
7607,35,155.99,0.05,4408.6695,1140.67,1,0,0,0,0
7608,29,5.28,0.08,146.68,-8.33,0,0,1,0,0
7609,29,19.99,0.06,577.89,-53.89,0,1,0,0,0
7610,36,264.98,0.0,9920.85,2685.19,0,1,0,0,0
7611,23,320.98,0.06,7484.31,1278.45,0,1,0,0,0
7612,7,99.99,0.02,733.36,-270.48,0,1,0,0,0
7613,36,5.78,0.09,198.1,-66.93,0,0,0,1,0
7614,7,11.66,0.0,91.43,-42.98,1,0,0,0,0
7615,8,81.94,0.01,704.77,-298.9,0,1,0,0,0
7616,50,21.66,0.07,1101.76,-204.22,0,0,0,1,0
7617,3,55.5,0.04,215.24,49.76,0,0,0,1,0
7618,12,65.99,0.1,654.874,-82.06,0,0,0,1,0
7619,31,178.47,0.02,5875.66,1856.12,1,0,0,0,0
7620,36,15.31,0.03,570.14,-90.72,0,0,1,0,0
7621,42,18.94,0.03,825.63,379.74,1,0,0,0,0
7622,15,11.58,0.04,180.39,-8.11,0,0,1,0,0
7623,14,6.48,0.05,102.04,-47.67,0,1,0,0,0
7624,29,53.98,0.0,1617.88,271.9,0,0,0,1,0
7625,31,140.98,0.1,3969.43,-796.51,1,0,0,0,0
7626,16,205.99,0.02,2882.707,303.23,1,0,0,0,0
7627,41,8.69,0.07,356.28,65.76,0,0,0,1,0
7628,1,48.91,0.02,54.22,-19.09,0,1,0,0,0
7629,4,101.41,0.07,431.11,-244.33,0,1,0,0,0
7630,43,85.99,0.03,3231.564,1166.09,0,0,1,0,0
7631,38,217.85,0.09,6230.68,835.46,1,0,0,0,0
7632,8,209.37,0.05,1391.816,-344.82,1,0,0,0,0
7633,38,35.89,0.05,1323.31,146.64,0,0,1,0,0
7634,38,199.99,0.04,7325.63,1899.23,0,0,0,1,0
7635,35,100.97,0.05,3439.39,1057.62,1,0,0,0,0
7636,2,4.84,0.02,10.48,-5.65,1,0,0,0,0
7637,22,4.54,0.09,109.52,-73.35,0,1,0,0,0
7638,32,6.48,0.08,210.94,-94.59,0,1,0,0,0
7639,7,20.98,0.09,192.02,-293.74,0,1,0,0,0
7640,39,70.71,0.08,2650.77,-824.43,0,1,0,0,0
7641,19,58.14,0.08,1134.2,-351.51,0,0,0,1,0
7642,22,80.97,0.0,1900.47,202.73,0,1,0,0,0
7643,33,6.48,0.09,205.52,-118.55,0,1,0,0,0
7644,3,212.6,0.05,545.88,-95.04,1,0,0,0,0
7645,45,89.99,0.05,4042.96,-699.72,0,0,0,1,0
7646,28,46.89,0.07,1262.75,422.23,0,1,0,0,0
7647,41,5.8,0.01,243.37,-106.42,0,1,0,0,0
7648,14,51.98,0.1,730.33,110.77,0,0,0,1,0
7649,9,5.85,0.05,54.79,-6.82,0,0,0,1,0
7650,49,152.48,0.03,7319.85,611.43,0,1,0,0,0
7651,28,24.98,0.01,707.44,-50.27,0,1,0,0,0
7652,15,73.98,0.0,1146.41,-88.61,0,0,0,1,0
7653,4,18.97,0.03,80.29,-6.57,0,1,0,0,0
7654,36,85.99,0.03,2628.9225,832.19,0,1,0,0,0
7655,16,7.77,0.05,139.0,-96.33,0,0,0,1,0
7656,28,14.42,0.02,430.13,2.33,0,0,0,1,0
7657,42,110.98,0.02,4917.69,126.31,0,0,0,1,0
7658,32,12.53,0.01,416.8,223.38,0,0,0,1,0
7659,16,123.38,0.01,2101.59,554.91,0,1,0,0,0
7660,32,7.7,0.06,251.51,-9.78,0,0,1,0,0
7661,1,1.88,0.09,3.2,-3.16,0,0,0,1,0
7662,21,20.27,0.06,424.13,57.17,0,0,1,0,0
7663,7,9.93,0.09,69.4,12.02,0,0,1,0,0
7664,26,424.21,0.05,10692.97,-410.39,0,0,0,1,0
7665,38,42.98,0.08,1637.78,461.65,0,0,0,1,0
7666,23,8.04,0.07,193.84,-117.1,0,0,0,1,0
7667,48,35.99,0.06,1463.105,446.99,0,1,0,0,0
7668,42,25.98,0.02,1085.4,262.32,0,1,0,0,0
7669,19,6.24,0.03,123.67,-34.17,0,1,0,0,0
7670,46,7.28,0.03,355.55,-166.74,0,0,1,0,0
7671,8,4.98,0.06,44.99,-40.43,0,1,0,0,0
7672,32,5.08,0.01,166.17,-22.74,0,1,0,0,0
7673,48,26.48,0.05,1286.87,384.38,0,0,0,1,0
7674,40,5.0,0.08,202.11,-17.49,0,0,0,1,0
7675,49,12.99,0.07,630.99,-114.64,0,0,0,1,0
7676,23,4.24,0.06,103.5,-73.07,0,0,1,0,0
7677,3,6783.02,0.04,19707.2,-12558.0,0,0,1,0,0
7678,10,12.98,0.05,135.77,0.53,0,0,1,0,0
7679,35,13.48,0.08,447.25,-15.92,0,0,1,0,0
7680,25,55.48,0.03,1387.29,405.64,0,0,1,0,0
7681,23,6.68,0.01,167.66,-15.48,0,0,0,1,0
7682,5,280.98,0.09,1424.95,-517.83,0,0,1,0,0
7683,29,10.98,0.03,321.5,20.31,0,0,1,0,0
7684,38,22.99,0.09,827.83,-57.73,0,0,0,1,0
7685,16,5.98,0.0,101.14,-32.62,0,0,1,0,0
7686,30,4.98,0.1,139.08,-120.04,0,0,1,0,0
7687,9,7.64,0.0,75.28,-17.22,0,0,1,0,0
7688,17,30.53,0.05,517.98,-85.32,1,0,0,0,0
7689,45,105.29,0.07,4680.89,693.01,1,0,0,0,0
7690,42,65.99,0.01,2414.9945,624.71,1,0,0,0,0
7691,7,120.98,0.09,883.23,-404.36,1,0,0,0,0
7692,41,20.97,0.01,917.25,-103.75,1,0,0,0,0
7693,46,20.99,0.1,760.801,348.59,1,0,0,0,0
7694,12,70.97,0.05,849.51,163.1,0,0,1,0,0
7695,38,5.34,0.09,189.49,-13.71,0,0,1,0,0
7696,47,15.98,0.07,714.46,-268.65,0,1,0,0,0
7697,39,11.33,0.03,434.73,-12.2,1,0,0,0,0
7698,8,10.01,0.08,81.56,-7.23,0,1,0,0,0
7699,41,51.98,0.08,2088.5,675.07,0,1,0,0,0
7700,34,64.98,0.05,2126.72,150.04,0,1,0,0,0
7701,26,138.75,0.05,3753.72,-556.25,0,1,0,0,0
7702,9,2.84,0.08,26.09,-1.76,0,1,0,0,0
7703,47,28.15,0.02,1406.49,332.52,0,1,0,0,0
7704,49,12.98,0.09,587.71,26.28,0,1,0,0,0
7705,34,20.99,0.0,650.1395,22.57,1,0,0,0,0
7706,38,14.45,0.0,572.74,53.31,1,0,0,0,0
7707,46,9.11,0.01,446.06,161.32,0,0,1,0,0
7708,37,20.89,0.04,744.0,215.8,0,1,0,0,0
7709,12,35.99,0.01,388.8665,103.05,0,1,0,0,0
7710,30,120.98,0.04,3645.45,-765.5,0,0,1,0,0
7711,32,8.5,0.0,279.43,48.47,0,1,0,0,0
7712,5,95.43,0.03,515.22,-152.54,0,1,0,0,0
7713,47,20.98,0.02,1078.98,-1637.52,1,0,0,0,0
7714,20,9.71,0.0,211.42,-113.52,0,0,1,0,0
7715,50,7.3,0.02,390.46,-171.17,0,0,1,0,0
7716,43,2.47,0.02,113.43,24.27,0,0,1,0,0
7717,49,15.28,0.02,772.42,299.33,0,1,0,0,0
7718,3,85.99,0.0,221.4675,-302.23,0,1,0,0,0
7719,34,5.94,0.01,211.86,-239.32,0,0,1,0,0
7720,50,6.48,0.0,355.03,-33.31,0,0,1,0,0
7721,36,6.48,0.0,260.13,-133.98,0,1,0,0,0
